"Plot Title: 20418703"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20418703, SEN S/N: 20418703)","Intensity, Lux (LGR S/N: 20418703, SEN S/N: 20418703)"
1215,10/27/19 11:03:55 PM,12.95,0.00
1216,10/27/19 11:04:10 PM,13.00,0.00
1217,10/27/19 11:04:25 PM,13.00,0.00
1218,10/27/19 11:04:40 PM,13.00,0.00
1219,10/27/19 11:04:55 PM,13.04,0.00
1220,10/27/19 11:05:10 PM,13.00,0.00
1221,10/27/19 11:05:25 PM,13.04,0.00
1222,10/27/19 11:05:40 PM,13.00,0.00
1223,10/27/19 11:05:55 PM,13.00,0.00
1224,10/27/19 11:06:10 PM,13.00,0.00
1225,10/27/19 11:06:25 PM,13.00,0.00
1226,10/27/19 11:06:40 PM,13.04,0.00
1227,10/27/19 11:06:55 PM,13.04,0.00
1228,10/27/19 11:07:10 PM,13.08,0.00
1229,10/27/19 11:07:25 PM,13.08,0.00
1230,10/27/19 11:07:40 PM,13.04,0.00
1231,10/27/19 11:07:55 PM,13.04,0.00
1232,10/27/19 11:08:10 PM,13.04,0.00
1233,10/27/19 11:08:25 PM,13.00,0.00
1234,10/27/19 11:08:40 PM,13.04,0.00
1235,10/27/19 11:08:55 PM,13.04,0.00
1236,10/27/19 11:09:10 PM,13.04,0.00
1237,10/27/19 11:09:25 PM,13.04,0.00
1238,10/27/19 11:09:40 PM,13.04,0.00
1239,10/27/19 11:09:55 PM,13.08,0.00
1240,10/27/19 11:10:10 PM,13.04,0.00
1241,10/27/19 11:10:25 PM,13.04,0.00
1242,10/27/19 11:10:40 PM,13.04,0.00
1243,10/27/19 11:10:55 PM,13.08,0.00
1244,10/27/19 11:11:10 PM,13.04,0.00
1245,10/27/19 11:11:25 PM,13.08,0.00
1246,10/27/19 11:11:40 PM,13.04,0.00
1247,10/27/19 11:11:55 PM,13.04,0.00
1248,10/27/19 11:12:10 PM,13.12,0.00
1249,10/27/19 11:12:25 PM,13.08,0.00
1250,10/27/19 11:12:40 PM,13.04,0.00
1251,10/27/19 11:12:55 PM,13.08,0.00
1252,10/27/19 11:13:10 PM,13.08,0.00
1253,10/27/19 11:13:25 PM,13.04,0.00
1254,10/27/19 11:13:40 PM,13.08,0.00
1255,10/27/19 11:13:55 PM,13.12,0.00
1256,10/27/19 11:14:10 PM,13.04,0.00
1257,10/27/19 11:14:25 PM,13.08,0.00
1258,10/27/19 11:14:40 PM,13.12,0.00
1259,10/27/19 11:14:55 PM,13.12,0.00
1260,10/27/19 11:15:10 PM,13.12,0.00
1261,10/27/19 11:15:25 PM,13.17,0.00
1262,10/27/19 11:15:40 PM,13.12,0.00
1263,10/27/19 11:15:55 PM,13.12,0.00
1264,10/27/19 11:16:10 PM,13.17,0.00
1265,10/27/19 11:16:25 PM,13.12,0.00
1266,10/27/19 11:16:40 PM,13.17,0.00
1267,10/27/19 11:16:55 PM,13.17,0.00
1268,10/27/19 11:17:10 PM,13.12,0.00
1269,10/27/19 11:17:25 PM,13.17,0.00
1270,10/27/19 11:17:40 PM,13.17,0.00
1271,10/27/19 11:17:55 PM,13.17,0.00
1272,10/27/19 11:18:10 PM,13.21,0.00
1273,10/27/19 11:18:25 PM,13.21,0.00
1274,10/27/19 11:18:40 PM,13.21,0.00
1275,10/27/19 11:18:55 PM,13.25,0.00
1276,10/27/19 11:19:10 PM,13.21,0.00
1277,10/27/19 11:19:25 PM,13.21,0.00
1278,10/27/19 11:19:40 PM,13.21,0.00
1279,10/27/19 11:19:55 PM,13.21,0.00
1280,10/27/19 11:20:10 PM,13.21,0.00
1281,10/27/19 11:20:25 PM,13.17,0.00
1282,10/27/19 11:20:40 PM,13.21,0.00
1283,10/27/19 11:20:55 PM,13.17,0.00
1284,10/27/19 11:21:10 PM,13.25,0.00
1285,10/27/19 11:21:25 PM,13.25,0.00
1286,10/27/19 11:21:40 PM,13.25,0.00
1287,10/27/19 11:21:55 PM,13.30,0.00
1288,10/27/19 11:22:10 PM,13.25,0.00
1289,10/27/19 11:22:25 PM,13.25,0.00
1290,10/27/19 11:22:40 PM,13.30,0.00
1291,10/27/19 11:22:55 PM,13.25,0.00
1292,10/27/19 11:23:10 PM,13.25,0.00
1293,10/27/19 11:23:25 PM,13.30,0.00
1294,10/27/19 11:23:40 PM,13.30,0.00
1295,10/27/19 11:23:55 PM,13.30,0.00
1296,10/27/19 11:24:10 PM,13.25,0.00
1297,10/27/19 11:24:25 PM,13.30,0.00
1298,10/27/19 11:24:40 PM,13.30,0.00
1299,10/27/19 11:24:55 PM,13.34,0.00
1300,10/27/19 11:25:10 PM,13.30,0.00
1301,10/27/19 11:25:25 PM,13.30,0.00
1302,10/27/19 11:25:40 PM,13.30,0.00
1303,10/27/19 11:25:55 PM,13.30,0.00
1304,10/27/19 11:26:10 PM,13.34,0.00
1305,10/27/19 11:26:25 PM,13.34,0.00
1306,10/27/19 11:26:40 PM,13.30,0.00
1307,10/27/19 11:26:55 PM,13.30,0.00
1308,10/27/19 11:27:10 PM,13.34,0.00
1309,10/27/19 11:27:25 PM,13.34,0.00
1310,10/27/19 11:27:40 PM,13.30,0.00
1311,10/27/19 11:27:55 PM,13.38,0.00
1312,10/27/19 11:28:10 PM,13.38,0.00
1313,10/27/19 11:28:25 PM,13.34,0.00
1314,10/27/19 11:28:40 PM,13.38,0.00
1315,10/27/19 11:28:55 PM,13.38,0.00
1316,10/27/19 11:29:10 PM,13.38,0.00
1317,10/27/19 11:29:25 PM,13.38,0.00
1318,10/27/19 11:29:40 PM,13.34,0.00
1319,10/27/19 11:29:55 PM,13.38,0.00
1320,10/27/19 11:30:10 PM,13.38,0.00
1321,10/27/19 11:30:25 PM,13.38,0.00
1322,10/27/19 11:30:40 PM,13.38,0.00
1323,10/27/19 11:30:55 PM,13.38,0.00
1324,10/27/19 11:31:10 PM,13.38,0.00
1325,10/27/19 11:31:25 PM,13.43,0.00
1326,10/27/19 11:31:40 PM,13.38,0.00
1327,10/27/19 11:31:55 PM,13.43,0.00
1328,10/27/19 11:32:10 PM,13.43,0.00
1329,10/27/19 11:32:25 PM,13.43,0.00
1330,10/27/19 11:32:40 PM,13.43,0.00
1331,10/27/19 11:32:55 PM,13.43,0.00
1332,10/27/19 11:33:10 PM,13.38,0.00
1333,10/27/19 11:33:25 PM,13.38,0.00
1334,10/27/19 11:33:40 PM,13.38,0.00
1335,10/27/19 11:33:55 PM,13.43,0.00
1336,10/27/19 11:34:10 PM,13.43,0.00
1337,10/27/19 11:34:25 PM,13.43,0.00
1338,10/27/19 11:34:40 PM,13.43,0.00
1339,10/27/19 11:34:55 PM,13.43,0.00
1340,10/27/19 11:35:10 PM,13.43,0.00
1341,10/27/19 11:35:25 PM,13.43,0.00
1342,10/27/19 11:35:40 PM,13.51,0.00
1343,10/27/19 11:35:55 PM,13.43,0.00
1344,10/27/19 11:36:10 PM,13.47,0.00
1345,10/27/19 11:36:25 PM,13.47,0.00
1346,10/27/19 11:36:40 PM,13.43,0.00
1347,10/27/19 11:36:55 PM,13.47,0.00
1348,10/27/19 11:37:10 PM,13.47,0.00
1349,10/27/19 11:37:25 PM,13.43,0.00
1350,10/27/19 11:37:40 PM,13.47,0.00
1351,10/27/19 11:37:55 PM,13.47,0.00
1352,10/27/19 11:38:10 PM,13.51,0.00
1353,10/27/19 11:38:25 PM,13.47,0.00
1354,10/27/19 11:38:40 PM,13.47,0.00
1355,10/27/19 11:38:55 PM,13.47,0.00
1356,10/27/19 11:39:10 PM,13.51,0.00
1357,10/27/19 11:39:25 PM,13.47,0.00
1358,10/27/19 11:39:40 PM,13.47,0.00
1359,10/27/19 11:39:55 PM,13.47,0.00
1360,10/27/19 11:40:10 PM,13.47,0.00
1361,10/27/19 11:40:25 PM,13.47,0.00
1362,10/27/19 11:40:40 PM,13.51,0.00
1363,10/27/19 11:40:55 PM,13.51,0.00
1364,10/27/19 11:41:10 PM,13.51,0.00
1365,10/27/19 11:41:25 PM,13.51,0.00
1366,10/27/19 11:41:40 PM,13.55,0.00
1367,10/27/19 11:41:55 PM,13.47,0.00
1368,10/27/19 11:42:10 PM,13.47,0.00
1369,10/27/19 11:42:25 PM,13.51,0.00
1370,10/27/19 11:42:40 PM,13.51,0.00
1371,10/27/19 11:42:55 PM,13.47,0.00
1372,10/27/19 11:43:10 PM,13.51,0.00
1373,10/27/19 11:43:25 PM,13.51,0.00
1374,10/27/19 11:43:40 PM,13.51,0.00
1375,10/27/19 11:43:55 PM,13.51,0.00
1376,10/27/19 11:44:10 PM,13.47,0.00
1377,10/27/19 11:44:25 PM,13.51,0.00
1378,10/27/19 11:44:40 PM,13.47,0.00
1379,10/27/19 11:44:55 PM,13.51,0.00
1380,10/27/19 11:45:10 PM,13.55,0.00
1381,10/27/19 11:45:25 PM,13.51,0.00
1382,10/27/19 11:45:40 PM,13.51,0.00
1383,10/27/19 11:45:55 PM,13.55,0.00
1384,10/27/19 11:46:10 PM,13.51,0.00
1385,10/27/19 11:46:25 PM,13.55,0.00
1386,10/27/19 11:46:40 PM,13.55,0.00
1387,10/27/19 11:46:55 PM,13.51,0.00
1388,10/27/19 11:47:10 PM,13.51,0.00
1389,10/27/19 11:47:25 PM,13.51,0.00
1390,10/27/19 11:47:40 PM,13.51,0.00
1391,10/27/19 11:47:55 PM,13.51,0.00
1392,10/27/19 11:48:10 PM,13.55,0.00
1393,10/27/19 11:48:25 PM,13.51,0.00
1394,10/27/19 11:48:40 PM,13.51,0.00
1395,10/27/19 11:48:55 PM,13.51,0.00
1396,10/27/19 11:49:10 PM,13.51,0.00
1397,10/27/19 11:49:25 PM,13.51,0.00
1398,10/27/19 11:49:40 PM,13.51,0.00
1399,10/27/19 11:49:55 PM,13.51,0.00
1400,10/27/19 11:50:10 PM,13.51,0.00
1401,10/27/19 11:50:25 PM,13.51,0.00
1402,10/27/19 11:50:40 PM,13.55,0.00
1403,10/27/19 11:50:55 PM,13.55,0.00
1404,10/27/19 11:51:10 PM,13.51,0.00
1405,10/27/19 11:51:25 PM,13.47,0.00
1406,10/27/19 11:51:40 PM,13.51,0.00
1407,10/27/19 11:51:55 PM,13.47,0.00
1408,10/27/19 11:52:10 PM,13.51,0.00
1409,10/27/19 11:52:25 PM,13.51,0.00
1410,10/27/19 11:52:40 PM,13.55,0.00
1411,10/27/19 11:52:55 PM,13.51,0.00
1412,10/27/19 11:53:10 PM,13.51,0.00
1413,10/27/19 11:53:25 PM,13.51,0.00
1414,10/27/19 11:53:40 PM,13.51,0.00
1415,10/27/19 11:53:55 PM,13.51,0.00
1416,10/27/19 11:54:10 PM,13.47,0.00
1417,10/27/19 11:54:25 PM,13.51,0.00
1418,10/27/19 11:54:40 PM,13.55,0.00
1419,10/27/19 11:54:55 PM,13.55,0.00
1420,10/27/19 11:55:10 PM,13.51,0.00
1421,10/27/19 11:55:25 PM,13.51,0.00
1422,10/27/19 11:55:40 PM,13.51,0.00
1423,10/27/19 11:55:55 PM,13.55,0.00
1424,10/27/19 11:56:10 PM,13.55,0.00
1425,10/27/19 11:56:25 PM,13.55,0.00
1426,10/27/19 11:56:40 PM,13.51,0.00
1427,10/27/19 11:56:55 PM,13.51,0.00
1428,10/27/19 11:57:10 PM,13.55,0.00
1429,10/27/19 11:57:25 PM,13.55,0.00
1430,10/27/19 11:57:40 PM,13.55,0.00
1431,10/27/19 11:57:55 PM,13.55,0.00
1432,10/27/19 11:58:10 PM,13.51,0.00
1433,10/27/19 11:58:25 PM,13.55,0.00
1434,10/27/19 11:58:40 PM,13.55,0.00
1435,10/27/19 11:58:55 PM,13.51,0.00
1436,10/27/19 11:59:10 PM,13.55,0.00
1437,10/27/19 11:59:25 PM,13.51,0.00
1438,10/27/19 11:59:40 PM,13.55,0.00
1439,10/27/19 11:59:55 PM,13.55,0.00
1440,10/28/19 12:00:10 AM,13.60,0.00
1441,10/28/19 12:00:25 AM,13.55,0.00
1442,10/28/19 12:00:40 AM,13.51,0.00
1443,10/28/19 12:00:55 AM,13.55,0.00
1444,10/28/19 12:01:10 AM,13.55,0.00
1445,10/28/19 12:01:25 AM,13.55,0.00
1446,10/28/19 12:01:40 AM,13.55,0.00
1447,10/28/19 12:01:55 AM,13.60,0.00
1448,10/28/19 12:02:10 AM,13.60,0.00
1449,10/28/19 12:02:25 AM,13.55,0.00
1450,10/28/19 12:02:40 AM,13.64,0.00
1451,10/28/19 12:02:55 AM,13.55,0.00
1452,10/28/19 12:03:10 AM,13.55,0.00
1453,10/28/19 12:03:25 AM,13.55,0.00
1454,10/28/19 12:03:40 AM,13.60,0.00
1455,10/28/19 12:03:55 AM,13.55,0.00
1456,10/28/19 12:04:10 AM,13.60,0.00
1457,10/28/19 12:04:25 AM,13.55,0.00
1458,10/28/19 12:04:40 AM,13.55,0.00
1459,10/28/19 12:04:55 AM,13.60,0.00
1460,10/28/19 12:05:10 AM,13.60,0.00
1461,10/28/19 12:05:25 AM,13.55,0.00
1462,10/28/19 12:05:40 AM,13.55,0.00
1463,10/28/19 12:05:55 AM,13.60,0.00
1464,10/28/19 12:06:10 AM,13.60,0.00
1465,10/28/19 12:06:25 AM,13.60,0.00
1466,10/28/19 12:06:40 AM,13.60,0.00
1467,10/28/19 12:06:55 AM,13.55,0.00
1468,10/28/19 12:07:10 AM,13.55,0.00
1469,10/28/19 12:07:25 AM,13.60,0.00
1470,10/28/19 12:07:40 AM,13.55,0.00
1471,10/28/19 12:07:55 AM,13.60,0.00
1472,10/28/19 12:08:10 AM,13.51,0.00
1473,10/28/19 12:08:25 AM,13.60,0.00
1474,10/28/19 12:08:40 AM,13.64,0.00
1475,10/28/19 12:08:55 AM,13.55,0.00
1476,10/28/19 12:09:10 AM,13.60,0.00
1477,10/28/19 12:09:25 AM,13.64,0.00
1478,10/28/19 12:09:40 AM,13.55,0.00
1479,10/28/19 12:09:55 AM,13.60,0.00
1480,10/28/19 12:10:10 AM,13.60,0.00
1481,10/28/19 12:10:25 AM,13.60,0.00
1482,10/28/19 12:10:40 AM,13.60,0.00
1483,10/28/19 12:10:55 AM,13.64,0.00
1484,10/28/19 12:11:10 AM,13.64,0.00
1485,10/28/19 12:11:25 AM,13.60,0.00
1486,10/28/19 12:11:40 AM,13.60,0.00
1487,10/28/19 12:11:55 AM,13.60,0.00
1488,10/28/19 12:12:10 AM,13.55,0.00
1489,10/28/19 12:12:25 AM,13.60,0.00
1490,10/28/19 12:12:40 AM,13.60,0.00
1491,10/28/19 12:12:55 AM,13.55,0.00
1492,10/28/19 12:13:10 AM,13.60,0.00
1493,10/28/19 12:13:25 AM,13.60,0.00
1494,10/28/19 12:13:40 AM,13.55,0.00
1495,10/28/19 12:13:55 AM,13.60,0.00
1496,10/28/19 12:14:10 AM,13.60,0.00
1497,10/28/19 12:14:25 AM,13.60,0.00
1498,10/28/19 12:14:40 AM,13.64,0.00
1499,10/28/19 12:14:55 AM,13.55,0.00
1500,10/28/19 12:15:10 AM,13.60,0.00
1501,10/28/19 12:15:25 AM,13.64,0.00
1502,10/28/19 12:15:40 AM,13.55,0.00
1503,10/28/19 12:15:55 AM,13.55,0.00
1504,10/28/19 12:16:10 AM,13.55,0.00
1505,10/28/19 12:16:25 AM,13.60,0.00
1506,10/28/19 12:16:40 AM,13.60,0.00
1507,10/28/19 12:16:55 AM,13.60,0.00
1508,10/28/19 12:17:10 AM,13.55,0.00
1509,10/28/19 12:17:25 AM,13.60,0.00
1510,10/28/19 12:17:40 AM,13.55,0.00
1511,10/28/19 12:17:55 AM,13.60,0.00
1512,10/28/19 12:18:10 AM,13.60,0.00
1513,10/28/19 12:18:25 AM,13.60,0.00
1514,10/28/19 12:18:40 AM,13.60,0.00
1515,10/28/19 12:18:55 AM,13.60,0.00
1516,10/28/19 12:19:10 AM,13.60,0.00
1517,10/28/19 12:19:25 AM,13.60,0.00
1518,10/28/19 12:19:40 AM,13.60,0.00
1519,10/28/19 12:19:55 AM,13.60,0.00
1520,10/28/19 12:20:10 AM,13.60,0.00
1521,10/28/19 12:20:25 AM,13.55,0.00
1522,10/28/19 12:20:40 AM,13.60,0.00
1523,10/28/19 12:20:55 AM,13.60,0.00
1524,10/28/19 12:21:10 AM,13.60,0.00
1525,10/28/19 12:21:25 AM,13.60,0.00
1526,10/28/19 12:21:40 AM,13.60,0.00
1527,10/28/19 12:21:55 AM,13.64,0.00
1528,10/28/19 12:22:10 AM,13.60,0.00
1529,10/28/19 12:22:25 AM,13.64,0.00
1530,10/28/19 12:22:40 AM,13.60,0.00
1531,10/28/19 12:22:55 AM,13.60,0.00
1532,10/28/19 12:23:10 AM,13.60,0.00
1533,10/28/19 12:23:25 AM,13.55,0.00
1534,10/28/19 12:23:40 AM,13.64,0.00
1535,10/28/19 12:23:55 AM,13.60,0.00
1536,10/28/19 12:24:10 AM,13.60,0.00
1537,10/28/19 12:24:25 AM,13.60,0.00
1538,10/28/19 12:24:40 AM,13.55,0.00
1539,10/28/19 12:24:55 AM,13.55,0.00
1540,10/28/19 12:25:10 AM,13.60,0.00
1541,10/28/19 12:25:25 AM,13.64,0.00
1542,10/28/19 12:25:40 AM,13.60,0.00
1543,10/28/19 12:25:55 AM,13.60,0.00
1544,10/28/19 12:26:10 AM,13.55,0.00
1545,10/28/19 12:26:25 AM,13.60,0.00
1546,10/28/19 12:26:40 AM,13.60,0.00
1547,10/28/19 12:26:55 AM,13.60,0.00
1548,10/28/19 12:27:10 AM,13.60,0.00
1549,10/28/19 12:27:25 AM,13.64,0.00
1550,10/28/19 12:27:40 AM,13.60,0.00
1551,10/28/19 12:27:55 AM,13.60,0.00
1552,10/28/19 12:28:10 AM,13.60,0.00
1553,10/28/19 12:28:25 AM,13.64,0.00
1554,10/28/19 12:28:40 AM,13.60,0.00
1555,10/28/19 12:28:55 AM,13.60,0.00
1556,10/28/19 12:29:10 AM,13.60,0.00
1557,10/28/19 12:29:25 AM,13.60,0.00
1558,10/28/19 12:29:40 AM,13.60,0.00
1559,10/28/19 12:29:55 AM,13.55,0.00
1560,10/28/19 12:30:10 AM,13.55,0.00
1561,10/28/19 12:30:25 AM,13.60,0.00
1562,10/28/19 12:30:40 AM,13.60,0.00
1563,10/28/19 12:30:55 AM,13.55,0.00
1564,10/28/19 12:31:10 AM,13.55,0.00
1565,10/28/19 12:31:25 AM,13.60,0.00
1566,10/28/19 12:31:40 AM,13.55,0.00
1567,10/28/19 12:31:55 AM,13.60,0.00
1568,10/28/19 12:32:10 AM,13.55,0.00
1569,10/28/19 12:32:25 AM,13.60,0.00
1570,10/28/19 12:32:40 AM,13.60,0.00
1571,10/28/19 12:32:55 AM,13.60,0.00
1572,10/28/19 12:33:10 AM,13.55,0.00
1573,10/28/19 12:33:25 AM,13.60,0.00
1574,10/28/19 12:33:40 AM,13.55,0.00
1575,10/28/19 12:33:55 AM,13.60,0.00
1576,10/28/19 12:34:10 AM,13.60,0.00
1577,10/28/19 12:34:25 AM,13.55,0.00
1578,10/28/19 12:34:40 AM,13.60,0.00
1579,10/28/19 12:34:55 AM,13.60,0.00
1580,10/28/19 12:35:10 AM,13.51,0.00
1581,10/28/19 12:35:25 AM,13.55,0.00
1582,10/28/19 12:35:40 AM,13.60,0.00
1583,10/28/19 12:35:55 AM,13.60,0.00
1584,10/28/19 12:36:10 AM,13.64,0.00
1585,10/28/19 12:36:25 AM,13.55,0.00
1586,10/28/19 12:36:40 AM,13.55,0.00
1587,10/28/19 12:36:55 AM,13.55,0.00
1588,10/28/19 12:37:10 AM,13.60,0.00
1589,10/28/19 12:37:25 AM,13.55,0.00
1590,10/28/19 12:37:40 AM,13.60,0.00
1591,10/28/19 12:37:55 AM,13.60,0.00
1592,10/28/19 12:38:10 AM,13.60,0.00
1593,10/28/19 12:38:25 AM,13.60,0.00
1594,10/28/19 12:38:40 AM,13.55,0.00
1595,10/28/19 12:38:55 AM,13.55,0.00
1596,10/28/19 12:39:10 AM,13.55,0.00
1597,10/28/19 12:39:25 AM,13.60,0.00
1598,10/28/19 12:39:40 AM,13.55,0.00
1599,10/28/19 12:39:55 AM,13.60,0.00
1600,10/28/19 12:40:10 AM,13.55,0.00
1601,10/28/19 12:40:25 AM,13.55,0.00
1602,10/28/19 12:40:40 AM,13.60,0.00
1603,10/28/19 12:40:55 AM,13.55,0.00
1604,10/28/19 12:41:10 AM,13.60,0.00
1605,10/28/19 12:41:25 AM,13.60,0.00
1606,10/28/19 12:41:40 AM,13.55,0.00
1607,10/28/19 12:41:55 AM,13.55,0.00
1608,10/28/19 12:42:10 AM,13.55,0.00
1609,10/28/19 12:42:25 AM,13.55,0.00
1610,10/28/19 12:42:40 AM,13.60,0.00
1611,10/28/19 12:42:55 AM,13.55,0.00
1612,10/28/19 12:43:10 AM,13.60,0.00
1613,10/28/19 12:43:25 AM,13.55,0.00
1614,10/28/19 12:43:40 AM,13.55,0.00
1615,10/28/19 12:43:55 AM,13.60,0.00
1616,10/28/19 12:44:10 AM,13.55,0.00
1617,10/28/19 12:44:25 AM,13.55,0.00
1618,10/28/19 12:44:40 AM,13.55,0.00
1619,10/28/19 12:44:55 AM,13.55,0.00
1620,10/28/19 12:45:10 AM,13.55,0.00
1621,10/28/19 12:45:25 AM,13.51,0.00
1622,10/28/19 12:45:40 AM,13.55,0.00
1623,10/28/19 12:45:55 AM,13.55,0.00
1624,10/28/19 12:46:10 AM,13.55,0.00
1625,10/28/19 12:46:25 AM,13.60,0.00
1626,10/28/19 12:46:40 AM,13.55,0.00
1627,10/28/19 12:46:55 AM,13.55,0.00
1628,10/28/19 12:47:10 AM,13.55,0.00
1629,10/28/19 12:47:25 AM,13.55,0.00
1630,10/28/19 12:47:40 AM,13.55,0.00
1631,10/28/19 12:47:55 AM,13.55,0.00
1632,10/28/19 12:48:10 AM,13.60,0.00
1633,10/28/19 12:48:25 AM,13.55,0.00
1634,10/28/19 12:48:40 AM,13.60,0.00
1635,10/28/19 12:48:55 AM,13.55,0.00
1636,10/28/19 12:49:10 AM,13.55,0.00
1637,10/28/19 12:49:25 AM,13.55,0.00
1638,10/28/19 12:49:40 AM,13.55,0.00
1639,10/28/19 12:49:55 AM,13.51,0.00
1640,10/28/19 12:50:10 AM,13.55,0.00
1641,10/28/19 12:50:25 AM,13.55,0.00
1642,10/28/19 12:50:40 AM,13.55,0.00
1643,10/28/19 12:50:55 AM,13.55,0.00
1644,10/28/19 12:51:10 AM,13.55,0.00
1645,10/28/19 12:51:25 AM,13.55,0.00
1646,10/28/19 12:51:40 AM,13.55,0.00
1647,10/28/19 12:51:55 AM,13.51,0.00
1648,10/28/19 12:52:10 AM,13.51,0.00
1649,10/28/19 12:52:25 AM,13.51,0.00
1650,10/28/19 12:52:40 AM,13.51,0.00
1651,10/28/19 12:52:55 AM,13.55,0.00
1652,10/28/19 12:53:10 AM,13.51,0.00
1653,10/28/19 12:53:25 AM,13.51,0.00
1654,10/28/19 12:53:40 AM,13.51,0.00
1655,10/28/19 12:53:55 AM,13.51,0.00
1656,10/28/19 12:54:10 AM,13.51,0.00
1657,10/28/19 12:54:25 AM,13.51,0.00
1658,10/28/19 12:54:40 AM,13.51,0.00
1659,10/28/19 12:54:55 AM,13.55,0.00
1660,10/28/19 12:55:10 AM,13.51,0.00
1661,10/28/19 12:55:25 AM,13.47,0.00
1662,10/28/19 12:55:40 AM,13.55,0.00
1663,10/28/19 12:55:55 AM,13.51,0.00
1664,10/28/19 12:56:10 AM,13.51,0.00
1665,10/28/19 12:56:25 AM,13.51,0.00
1666,10/28/19 12:56:40 AM,13.51,0.00
1667,10/28/19 12:56:55 AM,13.51,0.00
1668,10/28/19 12:57:10 AM,13.51,0.00
1669,10/28/19 12:57:25 AM,13.51,0.00
1670,10/28/19 12:57:40 AM,13.51,0.00
1671,10/28/19 12:57:55 AM,13.51,0.00
1672,10/28/19 12:58:10 AM,13.51,0.00
1673,10/28/19 12:58:25 AM,13.51,0.00
1674,10/28/19 12:58:40 AM,13.51,0.00
1675,10/28/19 12:58:55 AM,13.51,0.00
1676,10/28/19 12:59:10 AM,13.51,0.00
1677,10/28/19 12:59:25 AM,13.51,0.00
1678,10/28/19 12:59:40 AM,13.51,0.00
1679,10/28/19 12:59:55 AM,13.47,0.00
1680,10/28/19 01:00:10 AM,13.47,0.00
1681,10/28/19 01:00:25 AM,13.51,0.00
1682,10/28/19 01:00:40 AM,13.47,0.00
1683,10/28/19 01:00:55 AM,13.51,0.00
1684,10/28/19 01:01:10 AM,13.51,0.00
1685,10/28/19 01:01:25 AM,13.51,0.00
1686,10/28/19 01:01:40 AM,13.51,0.00
1687,10/28/19 01:01:55 AM,13.51,0.00
1688,10/28/19 01:02:10 AM,13.51,0.00
1689,10/28/19 01:02:25 AM,13.47,0.00
1690,10/28/19 01:02:40 AM,13.47,0.00
1691,10/28/19 01:02:55 AM,13.47,0.00
1692,10/28/19 01:03:10 AM,13.51,0.00
1693,10/28/19 01:03:25 AM,13.47,0.00
1694,10/28/19 01:03:40 AM,13.51,0.00
1695,10/28/19 01:03:55 AM,13.55,0.00
1696,10/28/19 01:04:10 AM,13.51,0.00
1697,10/28/19 01:04:25 AM,13.55,0.00
1698,10/28/19 01:04:40 AM,13.47,0.00
1699,10/28/19 01:04:55 AM,13.55,0.00
1700,10/28/19 01:05:10 AM,13.51,0.00
1701,10/28/19 01:05:25 AM,13.51,0.00
1702,10/28/19 01:05:40 AM,13.51,0.00
1703,10/28/19 01:05:55 AM,13.55,0.00
1704,10/28/19 01:06:10 AM,13.51,0.00
1705,10/28/19 01:06:25 AM,13.51,0.00
1706,10/28/19 01:06:40 AM,13.47,0.00
1707,10/28/19 01:06:55 AM,13.55,0.00
1708,10/28/19 01:07:10 AM,13.51,0.00
1709,10/28/19 01:07:25 AM,13.55,0.00
1710,10/28/19 01:07:40 AM,13.55,0.00
1711,10/28/19 01:07:55 AM,13.55,0.00
1712,10/28/19 01:08:10 AM,13.51,0.00
1713,10/28/19 01:08:25 AM,13.51,0.00
1714,10/28/19 01:08:40 AM,13.47,0.00
1715,10/28/19 01:08:55 AM,13.51,0.00
1716,10/28/19 01:09:10 AM,13.51,0.00
1717,10/28/19 01:09:25 AM,13.51,0.00
1718,10/28/19 01:09:40 AM,13.47,0.00
1719,10/28/19 01:09:55 AM,13.51,0.00
1720,10/28/19 01:10:10 AM,13.47,0.00
1721,10/28/19 01:10:25 AM,13.51,0.00
1722,10/28/19 01:10:40 AM,13.47,0.00
1723,10/28/19 01:10:55 AM,13.51,0.00
1724,10/28/19 01:11:10 AM,13.47,0.00
1725,10/28/19 01:11:25 AM,13.51,0.00
1726,10/28/19 01:11:40 AM,13.51,0.00
1727,10/28/19 01:11:55 AM,13.47,0.00
1728,10/28/19 01:12:10 AM,13.47,0.00
1729,10/28/19 01:12:25 AM,13.51,0.00
1730,10/28/19 01:12:40 AM,13.47,0.00
1731,10/28/19 01:12:55 AM,13.47,0.00
1732,10/28/19 01:13:10 AM,13.51,0.00
1733,10/28/19 01:13:25 AM,13.51,0.00
1734,10/28/19 01:13:40 AM,13.47,0.00
1735,10/28/19 01:13:55 AM,13.51,0.00
1736,10/28/19 01:14:10 AM,13.51,0.00
1737,10/28/19 01:14:25 AM,13.51,0.00
1738,10/28/19 01:14:40 AM,13.51,0.00
1739,10/28/19 01:14:55 AM,13.51,0.00
1740,10/28/19 01:15:10 AM,13.47,0.00
1741,10/28/19 01:15:25 AM,13.47,0.00
1742,10/28/19 01:15:40 AM,13.51,0.00
1743,10/28/19 01:15:55 AM,13.47,0.00
1744,10/28/19 01:16:10 AM,13.47,0.00
1745,10/28/19 01:16:25 AM,13.51,0.00
1746,10/28/19 01:16:40 AM,13.51,0.00
1747,10/28/19 01:16:55 AM,13.51,0.00
1748,10/28/19 01:17:10 AM,13.51,0.00
