"Plot Title: 20680277"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20680277, SEN S/N: 20680277)","Intensity, Lux (LGR S/N: 20680277, SEN S/N: 20680277)"
8789,09/12/20 01:48:20 AM,15.87,0.00
8790,09/12/20 01:48:35 AM,15.87,0.00
8791,09/12/20 01:48:50 AM,15.83,0.00
8792,09/12/20 01:49:05 AM,15.83,0.00
8793,09/12/20 01:49:20 AM,15.78,0.00
8794,09/12/20 01:49:35 AM,15.74,0.00
8795,09/12/20 01:49:50 AM,15.70,0.00
8796,09/12/20 01:50:05 AM,15.74,0.00
8797,09/12/20 01:50:20 AM,15.70,0.00
8798,09/12/20 01:50:35 AM,15.70,0.00
8799,09/12/20 01:50:50 AM,15.70,0.00
8800,09/12/20 01:51:05 AM,15.70,0.00
8801,09/12/20 01:51:20 AM,15.70,0.00
8802,09/12/20 01:51:35 AM,15.61,0.00
8803,09/12/20 01:51:50 AM,15.57,0.00
8804,09/12/20 01:52:05 AM,15.61,0.00
8805,09/12/20 01:52:20 AM,15.61,0.00
8806,09/12/20 01:52:35 AM,15.61,0.00
8807,09/12/20 01:52:50 AM,15.57,0.00
8808,09/12/20 01:53:05 AM,15.57,0.00
8809,09/12/20 01:53:20 AM,15.57,0.00
8810,09/12/20 01:53:35 AM,15.53,0.00
8811,09/12/20 01:53:50 AM,15.57,0.00
8812,09/12/20 01:54:05 AM,15.53,0.00
8813,09/12/20 01:54:20 AM,15.53,0.00
8814,09/12/20 01:54:35 AM,15.53,0.00
8815,09/12/20 01:54:50 AM,15.53,0.00
8816,09/12/20 01:55:05 AM,15.48,0.00
8817,09/12/20 01:55:20 AM,15.48,0.00
8818,09/12/20 01:55:35 AM,15.48,0.00
8819,09/12/20 01:55:50 AM,15.48,0.00
8820,09/12/20 01:56:05 AM,15.44,0.00
8821,09/12/20 01:56:20 AM,15.48,0.00
8822,09/12/20 01:56:35 AM,15.44,0.00
8823,09/12/20 01:56:50 AM,15.40,0.00
8824,09/12/20 01:57:05 AM,15.40,0.00
8825,09/12/20 01:57:20 AM,15.44,0.00
8826,09/12/20 01:57:35 AM,15.44,0.00
8827,09/12/20 01:57:50 AM,15.40,0.00
8828,09/12/20 01:58:05 AM,15.44,0.00
8829,09/12/20 01:58:20 AM,15.44,0.00
8830,09/12/20 01:58:35 AM,15.40,0.00
8831,09/12/20 01:58:50 AM,15.40,0.00
8832,09/12/20 01:59:05 AM,15.44,0.00
8833,09/12/20 01:59:20 AM,15.40,0.00
8834,09/12/20 01:59:35 AM,15.40,0.00
8835,09/12/20 01:59:50 AM,15.40,0.00
8836,09/12/20 02:00:05 AM,15.40,0.00
8837,09/12/20 02:00:20 AM,15.40,0.00
8838,09/12/20 02:00:35 AM,15.36,0.00
8839,09/12/20 02:00:50 AM,15.36,0.00
8840,09/12/20 02:01:05 AM,15.36,0.00
8841,09/12/20 02:01:20 AM,15.36,0.00
8842,09/12/20 02:01:35 AM,15.36,0.00
8843,09/12/20 02:01:50 AM,15.36,0.00
8844,09/12/20 02:02:05 AM,15.31,0.00
8845,09/12/20 02:02:20 AM,15.36,0.00
8846,09/12/20 02:02:35 AM,15.36,0.00
8847,09/12/20 02:02:50 AM,15.36,0.00
8848,09/12/20 02:03:05 AM,15.36,0.00
8849,09/12/20 02:03:20 AM,15.40,0.00
8850,09/12/20 02:03:35 AM,15.36,0.00
8851,09/12/20 02:03:50 AM,15.36,0.00
8852,09/12/20 02:04:05 AM,15.40,0.00
8853,09/12/20 02:04:20 AM,15.36,0.00
8854,09/12/20 02:04:35 AM,15.36,0.00
8855,09/12/20 02:04:50 AM,15.36,0.00
8856,09/12/20 02:05:05 AM,15.40,0.00
8857,09/12/20 02:05:20 AM,15.40,0.00
8858,09/12/20 02:05:35 AM,15.36,0.00
8859,09/12/20 02:05:50 AM,15.40,0.00
8860,09/12/20 02:06:05 AM,15.36,0.00
8861,09/12/20 02:06:20 AM,15.40,0.00
8862,09/12/20 02:06:35 AM,15.36,0.00
8863,09/12/20 02:06:50 AM,15.36,0.00
8864,09/12/20 02:07:05 AM,15.36,0.00
8865,09/12/20 02:07:20 AM,15.36,0.00
8866,09/12/20 02:07:35 AM,15.36,0.00
8867,09/12/20 02:07:50 AM,15.31,0.00
8868,09/12/20 02:08:05 AM,15.36,0.00
8869,09/12/20 02:08:20 AM,15.36,0.00
8870,09/12/20 02:08:35 AM,15.36,0.00
8871,09/12/20 02:08:50 AM,15.36,0.00
8872,09/12/20 02:09:05 AM,15.36,0.00
8873,09/12/20 02:09:20 AM,15.31,0.00
8874,09/12/20 02:09:35 AM,15.36,0.00
8875,09/12/20 02:09:50 AM,15.31,0.00
8876,09/12/20 02:10:05 AM,15.36,0.00
8877,09/12/20 02:10:20 AM,15.31,0.00
8878,09/12/20 02:10:35 AM,15.36,0.00
8879,09/12/20 02:10:50 AM,15.31,0.00
8880,09/12/20 02:11:05 AM,15.36,0.00
8881,09/12/20 02:11:20 AM,15.27,0.00
8882,09/12/20 02:11:35 AM,15.31,0.00
8883,09/12/20 02:11:50 AM,15.31,0.00
8884,09/12/20 02:12:05 AM,15.31,0.00
8885,09/12/20 02:12:20 AM,15.31,0.00
8886,09/12/20 02:12:35 AM,15.31,0.00
8887,09/12/20 02:12:50 AM,15.31,0.00
8888,09/12/20 02:13:05 AM,15.27,0.00
8889,09/12/20 02:13:20 AM,15.31,0.00
8890,09/12/20 02:13:35 AM,15.27,0.00
8891,09/12/20 02:13:50 AM,15.31,0.00
8892,09/12/20 02:14:05 AM,15.31,0.00
8893,09/12/20 02:14:20 AM,15.31,0.00
8894,09/12/20 02:14:35 AM,15.27,0.00
8895,09/12/20 02:14:50 AM,15.27,0.00
8896,09/12/20 02:15:05 AM,15.27,0.00
8897,09/12/20 02:15:20 AM,15.31,0.00
8898,09/12/20 02:15:35 AM,15.27,0.00
8899,09/12/20 02:15:50 AM,15.31,0.00
8900,09/12/20 02:16:05 AM,15.27,0.00
8901,09/12/20 02:16:20 AM,15.27,0.00
8902,09/12/20 02:16:35 AM,15.36,0.00
8903,09/12/20 02:16:50 AM,15.31,0.00
8904,09/12/20 02:17:05 AM,15.31,0.00
8905,09/12/20 02:17:20 AM,15.36,0.00
8906,09/12/20 02:17:35 AM,15.27,0.00
8907,09/12/20 02:17:50 AM,15.27,0.00
8908,09/12/20 02:18:05 AM,15.27,0.00
8909,09/12/20 02:18:20 AM,15.27,0.00
8910,09/12/20 02:18:35 AM,15.31,0.00
8911,09/12/20 02:18:50 AM,15.27,0.00
8912,09/12/20 02:19:05 AM,15.31,0.00
8913,09/12/20 02:19:20 AM,15.31,0.00
8914,09/12/20 02:19:35 AM,15.27,0.00
8915,09/12/20 02:19:50 AM,15.27,0.00
8916,09/12/20 02:20:05 AM,15.31,0.00
8917,09/12/20 02:20:20 AM,15.31,0.00
8918,09/12/20 02:20:35 AM,15.27,0.00
8919,09/12/20 02:20:50 AM,15.31,0.00
8920,09/12/20 02:21:05 AM,15.31,0.00
8921,09/12/20 02:21:20 AM,15.40,0.00
8922,09/12/20 02:21:35 AM,15.31,0.00
8923,09/12/20 02:21:50 AM,15.31,0.00
8924,09/12/20 02:22:05 AM,15.31,0.00
8925,09/12/20 02:22:20 AM,15.36,0.00
8926,09/12/20 02:22:35 AM,15.36,0.00
8927,09/12/20 02:22:50 AM,15.31,0.00
8928,09/12/20 02:23:05 AM,15.36,0.00
8929,09/12/20 02:23:20 AM,15.36,0.00
8930,09/12/20 02:23:35 AM,15.31,0.00
8931,09/12/20 02:23:50 AM,15.31,0.00
8932,09/12/20 02:24:05 AM,15.31,0.00
8933,09/12/20 02:24:20 AM,15.36,0.00
8934,09/12/20 02:24:35 AM,15.31,0.00
8935,09/12/20 02:24:50 AM,15.31,0.00
8936,09/12/20 02:25:05 AM,15.31,0.00
8937,09/12/20 02:25:20 AM,15.31,0.00
8938,09/12/20 02:25:35 AM,15.31,0.00
8939,09/12/20 02:25:50 AM,15.31,0.00
8940,09/12/20 02:26:05 AM,15.27,0.00
8941,09/12/20 02:26:20 AM,15.31,0.00
8942,09/12/20 02:26:35 AM,15.36,0.00
8943,09/12/20 02:26:50 AM,15.31,0.00
8944,09/12/20 02:27:05 AM,15.31,0.00
8945,09/12/20 02:27:20 AM,15.31,0.00
8946,09/12/20 02:27:35 AM,15.31,0.00
8947,09/12/20 02:27:50 AM,15.31,0.00
8948,09/12/20 02:28:05 AM,15.27,0.00
8949,09/12/20 02:28:20 AM,15.23,0.00
8950,09/12/20 02:28:35 AM,15.36,0.00
8951,09/12/20 02:28:50 AM,15.31,0.00
8952,09/12/20 02:29:05 AM,15.31,0.00
8953,09/12/20 02:29:20 AM,15.27,0.00
8954,09/12/20 02:29:35 AM,15.27,0.00
8955,09/12/20 02:29:50 AM,15.36,0.00
8956,09/12/20 02:30:05 AM,15.27,0.00
8957,09/12/20 02:30:20 AM,15.27,0.00
8958,09/12/20 02:30:35 AM,15.27,0.00
8959,09/12/20 02:30:50 AM,15.27,0.00
8960,09/12/20 02:31:05 AM,15.31,0.00
8961,09/12/20 02:31:20 AM,15.31,0.00
8962,09/12/20 02:31:35 AM,15.31,0.00
8963,09/12/20 02:31:50 AM,15.27,0.00
8964,09/12/20 02:32:05 AM,15.31,0.00
8965,09/12/20 02:32:20 AM,15.31,0.00
8966,09/12/20 02:32:35 AM,15.31,0.00
8967,09/12/20 02:32:50 AM,15.31,0.00
8968,09/12/20 02:33:05 AM,15.31,0.00
8969,09/12/20 02:33:20 AM,15.31,0.00
8970,09/12/20 02:33:35 AM,15.27,0.00
8971,09/12/20 02:33:50 AM,15.31,0.00
8972,09/12/20 02:34:05 AM,15.31,0.00
8973,09/12/20 02:34:20 AM,15.31,0.00
8974,09/12/20 02:34:35 AM,15.27,0.00
8975,09/12/20 02:34:50 AM,15.27,0.00
8976,09/12/20 02:35:05 AM,15.27,0.00
8977,09/12/20 02:35:20 AM,15.31,0.00
8978,09/12/20 02:35:35 AM,15.27,0.00
8979,09/12/20 02:35:50 AM,15.27,0.00
8980,09/12/20 02:36:05 AM,15.27,0.00
8981,09/12/20 02:36:20 AM,15.31,0.00
8982,09/12/20 02:36:35 AM,15.27,0.00
8983,09/12/20 02:36:50 AM,15.27,0.00
8984,09/12/20 02:37:05 AM,15.36,0.00
8985,09/12/20 02:37:20 AM,15.31,0.00
8986,09/12/20 02:37:35 AM,15.36,0.00
8987,09/12/20 02:37:50 AM,15.31,0.00
8988,09/12/20 02:38:05 AM,15.31,0.00
8989,09/12/20 02:38:20 AM,15.31,0.00
8990,09/12/20 02:38:35 AM,15.31,0.00
8991,09/12/20 02:38:50 AM,15.31,0.00
8992,09/12/20 02:39:05 AM,15.31,0.00
8993,09/12/20 02:39:20 AM,15.27,0.00
8994,09/12/20 02:39:35 AM,15.31,0.00
8995,09/12/20 02:39:50 AM,15.31,0.00
8996,09/12/20 02:40:05 AM,15.31,0.00
8997,09/12/20 02:40:20 AM,15.31,0.00
8998,09/12/20 02:40:35 AM,15.27,0.00
8999,09/12/20 02:40:50 AM,15.27,0.00
9000,09/12/20 02:41:05 AM,15.31,0.00
9001,09/12/20 02:41:20 AM,15.31,0.00
9002,09/12/20 02:41:35 AM,15.27,0.00
9003,09/12/20 02:41:50 AM,15.27,0.00
9004,09/12/20 02:42:05 AM,15.23,0.00
9005,09/12/20 02:42:20 AM,15.23,0.00
9006,09/12/20 02:42:35 AM,15.23,0.00
9007,09/12/20 02:42:50 AM,15.18,0.00
9008,09/12/20 02:43:05 AM,15.18,0.00
9009,09/12/20 02:43:20 AM,15.23,0.00
9010,09/12/20 02:43:35 AM,15.18,0.00
9011,09/12/20 02:43:50 AM,15.18,0.00
9012,09/12/20 02:44:05 AM,15.14,0.00
9013,09/12/20 02:44:20 AM,15.18,0.00
9014,09/12/20 02:44:35 AM,15.14,0.00
9015,09/12/20 02:44:50 AM,15.14,0.00
9016,09/12/20 02:45:05 AM,15.10,0.00
9017,09/12/20 02:45:20 AM,15.10,0.00
9018,09/12/20 02:45:35 AM,15.10,0.00
9019,09/12/20 02:45:50 AM,15.10,0.00
9020,09/12/20 02:46:05 AM,15.10,0.00
9021,09/12/20 02:46:20 AM,15.10,0.00
9022,09/12/20 02:46:35 AM,15.10,0.00
9023,09/12/20 02:46:50 AM,15.10,0.00
9024,09/12/20 02:47:05 AM,15.10,0.00
9025,09/12/20 02:47:20 AM,15.06,0.00
9026,09/12/20 02:47:35 AM,15.06,0.00
9027,09/12/20 02:47:50 AM,15.10,0.00
9028,09/12/20 02:48:05 AM,15.06,0.00
9029,09/12/20 02:48:20 AM,15.01,0.00
9030,09/12/20 02:48:35 AM,15.01,0.00
9031,09/12/20 02:48:50 AM,15.06,0.00
9032,09/12/20 02:49:05 AM,15.01,0.00
9033,09/12/20 02:49:20 AM,15.06,0.00
9034,09/12/20 02:49:35 AM,15.01,0.00
9035,09/12/20 02:49:50 AM,15.01,0.00
9036,09/12/20 02:50:05 AM,14.97,0.00
9037,09/12/20 02:50:20 AM,14.97,0.00
9038,09/12/20 02:50:35 AM,14.97,0.00
9039,09/12/20 02:50:50 AM,14.97,0.00
9040,09/12/20 02:51:05 AM,14.93,0.00
9041,09/12/20 02:51:20 AM,15.01,0.00
9042,09/12/20 02:51:35 AM,14.97,0.00
9043,09/12/20 02:51:50 AM,14.93,0.00
9044,09/12/20 02:52:05 AM,15.01,0.00
9045,09/12/20 02:52:20 AM,14.93,0.00
9046,09/12/20 02:52:35 AM,14.97,0.00
9047,09/12/20 02:52:50 AM,14.97,0.00
9048,09/12/20 02:53:05 AM,14.93,0.00
9049,09/12/20 02:53:20 AM,14.93,0.00
9050,09/12/20 02:53:35 AM,14.93,0.00
9051,09/12/20 02:53:50 AM,14.97,0.00
9052,09/12/20 02:54:05 AM,14.93,0.00
9053,09/12/20 02:54:20 AM,14.97,0.00
9054,09/12/20 02:54:35 AM,14.93,0.00
9055,09/12/20 02:54:50 AM,14.93,0.00
9056,09/12/20 02:55:05 AM,14.93,0.00
9057,09/12/20 02:55:20 AM,14.93,0.00
9058,09/12/20 02:55:35 AM,14.93,0.00
9059,09/12/20 02:55:50 AM,14.93,0.00
9060,09/12/20 02:56:05 AM,14.88,0.00
9061,09/12/20 02:56:20 AM,14.93,0.00
9062,09/12/20 02:56:35 AM,14.93,0.00
9063,09/12/20 02:56:50 AM,14.88,0.00
9064,09/12/20 02:57:05 AM,14.93,0.00
9065,09/12/20 02:57:20 AM,14.93,0.00
9066,09/12/20 02:57:35 AM,14.93,0.00
9067,09/12/20 02:57:50 AM,14.88,0.00
9068,09/12/20 02:58:05 AM,14.88,0.00
9069,09/12/20 02:58:20 AM,14.88,0.00
9070,09/12/20 02:58:35 AM,14.88,0.00
9071,09/12/20 02:58:50 AM,14.88,0.00
9072,09/12/20 02:59:05 AM,14.88,0.00
9073,09/12/20 02:59:20 AM,14.88,0.00
9074,09/12/20 02:59:35 AM,14.88,0.00
9075,09/12/20 02:59:50 AM,14.84,0.00
9076,09/12/20 03:00:05 AM,14.84,0.00
9077,09/12/20 03:00:20 AM,14.84,0.00
9078,09/12/20 03:00:35 AM,14.84,0.00
9079,09/12/20 03:00:50 AM,14.88,0.00
9080,09/12/20 03:01:05 AM,14.84,0.00
9081,09/12/20 03:01:20 AM,14.80,0.00
9082,09/12/20 03:01:35 AM,14.84,0.00
9083,09/12/20 03:01:50 AM,14.84,0.00
9084,09/12/20 03:02:05 AM,14.80,0.00
9085,09/12/20 03:02:20 AM,14.84,0.00
9086,09/12/20 03:02:35 AM,14.80,0.00
9087,09/12/20 03:02:50 AM,14.84,0.00
9088,09/12/20 03:03:05 AM,14.84,0.00
9089,09/12/20 03:03:20 AM,14.84,0.00
9090,09/12/20 03:03:35 AM,14.75,0.00
9091,09/12/20 03:03:50 AM,14.84,0.00
9092,09/12/20 03:04:05 AM,14.80,0.00
9093,09/12/20 03:04:20 AM,14.84,0.00
9094,09/12/20 03:04:35 AM,14.80,0.00
9095,09/12/20 03:04:50 AM,14.84,0.00
9096,09/12/20 03:05:05 AM,14.80,0.00
9097,09/12/20 03:05:20 AM,14.84,0.00
9098,09/12/20 03:05:35 AM,14.84,0.00
9099,09/12/20 03:05:50 AM,14.84,0.00
9100,09/12/20 03:06:05 AM,14.80,0.00
9101,09/12/20 03:06:20 AM,14.80,0.00
9102,09/12/20 03:06:35 AM,14.75,0.00
9103,09/12/20 03:06:50 AM,14.75,0.00
9104,09/12/20 03:07:05 AM,14.84,0.00
9105,09/12/20 03:07:20 AM,14.75,0.00
9106,09/12/20 03:07:35 AM,14.80,0.00
9107,09/12/20 03:07:50 AM,14.75,0.00
9108,09/12/20 03:08:05 AM,14.75,0.00
9109,09/12/20 03:08:20 AM,14.80,0.00
9110,09/12/20 03:08:35 AM,14.75,0.00
9111,09/12/20 03:08:50 AM,14.80,0.00
9112,09/12/20 03:09:05 AM,14.75,0.00
9113,09/12/20 03:09:20 AM,14.80,0.00
9114,09/12/20 03:09:35 AM,14.84,0.00
9115,09/12/20 03:09:50 AM,14.75,0.00
9116,09/12/20 03:10:05 AM,14.75,0.00
9117,09/12/20 03:10:20 AM,14.75,0.00
9118,09/12/20 03:10:35 AM,14.75,0.00
9119,09/12/20 03:10:50 AM,14.75,0.00
9120,09/12/20 03:11:05 AM,14.75,0.00
9121,09/12/20 03:11:20 AM,14.71,0.00
9122,09/12/20 03:11:35 AM,14.71,0.00
9123,09/12/20 03:11:50 AM,14.71,0.00
9124,09/12/20 03:12:05 AM,14.71,0.00
9125,09/12/20 03:12:20 AM,14.75,0.00
9126,09/12/20 03:12:35 AM,14.75,0.00
9127,09/12/20 03:12:50 AM,14.80,0.00
9128,09/12/20 03:13:05 AM,14.71,0.00
9129,09/12/20 03:13:20 AM,14.75,0.00
9130,09/12/20 03:13:35 AM,14.80,0.00
9131,09/12/20 03:13:50 AM,14.75,0.00
9132,09/12/20 03:14:05 AM,14.71,0.00
9133,09/12/20 03:14:20 AM,14.75,0.00
9134,09/12/20 03:14:35 AM,14.80,0.00
9135,09/12/20 03:14:50 AM,14.75,0.00
9136,09/12/20 03:15:05 AM,14.75,0.00
9137,09/12/20 03:15:20 AM,14.71,0.00
9138,09/12/20 03:15:35 AM,14.71,0.00
9139,09/12/20 03:15:50 AM,14.71,0.00
9140,09/12/20 03:16:05 AM,14.80,0.00
9141,09/12/20 03:16:20 AM,14.71,0.00
9142,09/12/20 03:16:35 AM,14.75,0.00
9143,09/12/20 03:16:50 AM,14.75,0.00
9144,09/12/20 03:17:05 AM,14.75,0.00
9145,09/12/20 03:17:20 AM,14.75,0.00
9146,09/12/20 03:17:35 AM,14.75,0.00
9147,09/12/20 03:17:50 AM,14.71,0.00
9148,09/12/20 03:18:05 AM,14.75,0.00
9149,09/12/20 03:18:20 AM,14.75,0.00
9150,09/12/20 03:18:35 AM,14.71,0.00
9151,09/12/20 03:18:50 AM,14.71,0.00
9152,09/12/20 03:19:05 AM,14.67,0.00
9153,09/12/20 03:19:20 AM,14.71,0.00
9154,09/12/20 03:19:35 AM,14.67,0.00
9155,09/12/20 03:19:50 AM,14.67,0.00
9156,09/12/20 03:20:05 AM,14.67,0.00
9157,09/12/20 03:20:20 AM,14.71,0.00
9158,09/12/20 03:20:35 AM,14.63,0.00
9159,09/12/20 03:20:50 AM,14.67,0.00
9160,09/12/20 03:21:05 AM,14.71,0.00
9161,09/12/20 03:21:20 AM,14.67,0.00
9162,09/12/20 03:21:35 AM,14.71,0.00
9163,09/12/20 03:21:50 AM,14.71,0.00
9164,09/12/20 03:22:05 AM,14.67,0.00
9165,09/12/20 03:22:20 AM,14.67,0.00
9166,09/12/20 03:22:35 AM,14.71,0.00
9167,09/12/20 03:22:50 AM,14.67,0.00
9168,09/12/20 03:23:05 AM,14.67,0.00
9169,09/12/20 03:23:20 AM,14.67,0.00
9170,09/12/20 03:23:35 AM,14.58,0.00
9171,09/12/20 03:23:50 AM,14.67,0.00
9172,09/12/20 03:24:05 AM,14.71,0.00
9173,09/12/20 03:24:20 AM,14.71,0.00
9174,09/12/20 03:24:35 AM,14.67,0.00
9175,09/12/20 03:24:50 AM,14.67,0.00
9176,09/12/20 03:25:05 AM,14.71,0.00
9177,09/12/20 03:25:20 AM,14.67,0.00
9178,09/12/20 03:25:35 AM,14.63,0.00
9179,09/12/20 03:25:50 AM,14.71,0.00
9180,09/12/20 03:26:05 AM,14.67,0.00
9181,09/12/20 03:26:20 AM,14.67,0.00
9182,09/12/20 03:26:35 AM,14.67,0.00
9183,09/12/20 03:26:50 AM,14.67,0.00
9184,09/12/20 03:27:05 AM,14.63,0.00
9185,09/12/20 03:27:20 AM,14.63,0.00
9186,09/12/20 03:27:35 AM,14.63,0.00
9187,09/12/20 03:27:50 AM,14.71,0.00
9188,09/12/20 03:28:05 AM,14.67,0.00
9189,09/12/20 03:28:20 AM,14.67,0.00
9190,09/12/20 03:28:35 AM,14.63,0.00
9191,09/12/20 03:28:50 AM,14.63,0.00
9192,09/12/20 03:29:05 AM,14.67,0.00
9193,09/12/20 03:29:20 AM,14.67,0.00
9194,09/12/20 03:29:35 AM,14.63,0.00
9195,09/12/20 03:29:50 AM,14.67,0.00
9196,09/12/20 03:30:05 AM,14.67,0.00
9197,09/12/20 03:30:20 AM,14.67,0.00
9198,09/12/20 03:30:35 AM,14.63,0.00
9199,09/12/20 03:30:50 AM,14.67,0.00
9200,09/12/20 03:31:05 AM,14.63,0.00
9201,09/12/20 03:31:20 AM,14.63,0.00
9202,09/12/20 03:31:35 AM,14.67,0.00
9203,09/12/20 03:31:50 AM,14.63,0.00
9204,09/12/20 03:32:05 AM,14.67,0.00
9205,09/12/20 03:32:20 AM,14.58,0.00
9206,09/12/20 03:32:35 AM,14.58,0.00
9207,09/12/20 03:32:50 AM,14.63,0.00
9208,09/12/20 03:33:05 AM,14.63,0.00
9209,09/12/20 03:33:20 AM,14.67,0.00
9210,09/12/20 03:33:35 AM,14.63,0.00
9211,09/12/20 03:33:50 AM,14.63,0.00
9212,09/12/20 03:34:05 AM,14.63,0.00
9213,09/12/20 03:34:20 AM,14.63,0.00
9214,09/12/20 03:34:35 AM,14.63,0.00
9215,09/12/20 03:34:50 AM,14.58,0.00
9216,09/12/20 03:35:05 AM,14.67,0.00
9217,09/12/20 03:35:20 AM,14.63,0.00
9218,09/12/20 03:35:35 AM,14.63,0.00
9219,09/12/20 03:35:50 AM,14.63,0.00
9220,09/12/20 03:36:05 AM,14.63,0.00
9221,09/12/20 03:36:20 AM,14.63,0.00
9222,09/12/20 03:36:35 AM,14.63,0.00
9223,09/12/20 03:36:50 AM,14.63,0.00
9224,09/12/20 03:37:05 AM,14.63,0.00
9225,09/12/20 03:37:20 AM,14.63,0.00
9226,09/12/20 03:37:35 AM,14.63,0.00
9227,09/12/20 03:37:50 AM,14.58,0.00
9228,09/12/20 03:38:05 AM,14.58,0.00
9229,09/12/20 03:38:20 AM,14.58,0.00
9230,09/12/20 03:38:35 AM,14.63,0.00
9231,09/12/20 03:38:50 AM,14.58,0.00
9232,09/12/20 03:39:05 AM,14.58,0.00
9233,09/12/20 03:39:20 AM,14.58,0.00
9234,09/12/20 03:39:35 AM,14.63,0.00
9235,09/12/20 03:39:50 AM,14.63,0.00
9236,09/12/20 03:40:05 AM,14.63,0.00
9237,09/12/20 03:40:20 AM,14.63,0.00
9238,09/12/20 03:40:35 AM,14.58,0.00
9239,09/12/20 03:40:50 AM,14.58,0.00
9240,09/12/20 03:41:05 AM,14.58,0.00
9241,09/12/20 03:41:20 AM,14.58,0.00
9242,09/12/20 03:41:35 AM,14.58,0.00
9243,09/12/20 03:41:50 AM,14.58,0.00
9244,09/12/20 03:42:05 AM,14.58,0.00
9245,09/12/20 03:42:20 AM,14.54,0.00
9246,09/12/20 03:42:35 AM,14.54,0.00
9247,09/12/20 03:42:50 AM,14.58,0.00
9248,09/12/20 03:43:05 AM,14.54,0.00
9249,09/12/20 03:43:20 AM,14.58,0.00
9250,09/12/20 03:43:35 AM,14.58,0.00
9251,09/12/20 03:43:50 AM,14.58,0.00
9252,09/12/20 03:44:05 AM,14.54,0.00
9253,09/12/20 03:44:20 AM,14.54,0.00
9254,09/12/20 03:44:35 AM,14.54,0.00
9255,09/12/20 03:44:50 AM,14.54,0.00
9256,09/12/20 03:45:05 AM,14.58,0.00
9257,09/12/20 03:45:20 AM,14.50,0.00
9258,09/12/20 03:45:35 AM,14.50,0.00
9259,09/12/20 03:45:50 AM,14.54,0.00
9260,09/12/20 03:46:05 AM,14.50,0.00
9261,09/12/20 03:46:20 AM,14.54,0.00
9262,09/12/20 03:46:35 AM,14.50,0.00
9263,09/12/20 03:46:50 AM,14.50,0.00
9264,09/12/20 03:47:05 AM,14.50,0.00
9265,09/12/20 03:47:20 AM,14.50,0.00
9266,09/12/20 03:47:35 AM,14.58,0.00
9267,09/12/20 03:47:50 AM,14.54,0.00
9268,09/12/20 03:48:05 AM,14.50,0.00
9269,09/12/20 03:48:20 AM,14.54,0.00
9270,09/12/20 03:48:35 AM,14.54,0.00
9271,09/12/20 03:48:50 AM,14.58,0.00
9272,09/12/20 03:49:05 AM,14.54,0.00
9273,09/12/20 03:49:20 AM,14.58,0.00
9274,09/12/20 03:49:35 AM,14.50,0.00
9275,09/12/20 03:49:50 AM,14.50,0.00
9276,09/12/20 03:50:05 AM,14.58,0.00
9277,09/12/20 03:50:20 AM,14.54,0.00
9278,09/12/20 03:50:35 AM,14.54,0.00
9279,09/12/20 03:50:50 AM,14.54,0.00
9280,09/12/20 03:51:05 AM,14.50,0.00
9281,09/12/20 03:51:20 AM,14.50,0.00
9282,09/12/20 03:51:35 AM,14.54,0.00
9283,09/12/20 03:51:50 AM,14.54,0.00
9284,09/12/20 03:52:05 AM,14.54,0.00
9285,09/12/20 03:52:20 AM,14.50,0.00
9286,09/12/20 03:52:35 AM,14.54,0.00
9287,09/12/20 03:52:50 AM,14.54,0.00
9288,09/12/20 03:53:05 AM,14.50,0.00
9289,09/12/20 03:53:20 AM,14.50,0.00
9290,09/12/20 03:53:35 AM,14.50,0.00
9291,09/12/20 03:53:50 AM,14.45,0.00
9292,09/12/20 03:54:05 AM,14.50,0.00
9293,09/12/20 03:54:20 AM,14.54,0.00
9294,09/12/20 03:54:35 AM,14.50,0.00
9295,09/12/20 03:54:50 AM,14.50,0.00
9296,09/12/20 03:55:05 AM,14.50,0.00
9297,09/12/20 03:55:20 AM,14.50,0.00
9298,09/12/20 03:55:35 AM,14.50,0.00
9299,09/12/20 03:55:50 AM,14.50,0.00
9300,09/12/20 03:56:05 AM,14.50,0.00
9301,09/12/20 03:56:20 AM,14.45,0.00
9302,09/12/20 03:56:35 AM,14.45,0.00
9303,09/12/20 03:56:50 AM,14.50,0.00
9304,09/12/20 03:57:05 AM,14.50,0.00
9305,09/12/20 03:57:20 AM,14.50,0.00
9306,09/12/20 03:57:35 AM,14.50,0.00
9307,09/12/20 03:57:50 AM,14.45,0.00
9308,09/12/20 03:58:05 AM,14.50,0.00
9309,09/12/20 03:58:20 AM,14.45,0.00
9310,09/12/20 03:58:35 AM,14.45,0.00
9311,09/12/20 03:58:50 AM,14.45,0.00
9312,09/12/20 03:59:05 AM,14.45,0.00
9313,09/12/20 03:59:20 AM,14.41,0.00
9314,09/12/20 03:59:35 AM,14.41,0.00
9315,09/12/20 03:59:50 AM,14.45,0.00
9316,09/12/20 04:00:05 AM,14.45,0.00
9317,09/12/20 04:00:20 AM,14.50,0.00
9318,09/12/20 04:00:35 AM,14.45,0.00
9319,09/12/20 04:00:50 AM,14.45,0.00
9320,09/12/20 04:01:05 AM,14.50,0.00
9321,09/12/20 04:01:20 AM,14.45,0.00
9322,09/12/20 04:01:35 AM,14.45,0.00
